Tiềnvào(VND),Tiềnra(VND),Sốdư,Chúthích
0,1,440880, 
0,1,440881, 
0,1,440878, 
0,1,440876, 
0,1,440877, 
0,1,440875, 
0,1,440874, 
0,1,440873, 
0,1,440872, 
0,1,440871, 
0,1,440870, 
0,1,440869, 
0,1,440868, 
0,1,440867, 
0,1,440866, 
0,1,440864, 
0,1,440865, 
0,1,440863, 
0,1,440862, 
0,1,440861, 
0,1,440860, 
0,1,440859, 
0,1,440858, 
0,1,440857, 
0,1,440856, 
0,1,440855, 
0,1,440853, 
0,1,440854, 
0,1,440852, 
0,1,440851, 
0,1,440850, 
0,1,440849, 
0,1,440848, 
0,1,440847, 
0,1,440845, 
0,1,440846, 
0,1,440844, 
0,1,440843, 
0,1,440842, 
0,1,440841, 
0,1,440840, 
0,1,440839, 
0,1,440838, 
1,0,440839, 
0,1000,439839, 
1,0,439840, 
30000,0,469840, 
0,1000,468840, 
10000,0,478840, 
0,10000,468840, 
0,1000,467840, 
10000,0,477840, 
0,10000,467840, 
0,51000,416840, 
0,201000,215840, 
0,1,215839, 
0,1,215838, 
0,1,215837, 
0,1,215836, 
0,1,215835, 
0,1,215834, 
0,1,215833, 
0,1,215832, 
0,1,215831, 
0,1,215830, 
0,1,215829, 
0,1,215826, 
0,1,215825, 
0,1,215827, 
0,1,215828, 
0,1,215824, 
0,1,215821, 
0,1,215823, 
0,1,215822, 
0,1,215820, 
0,1,215815, 
0,1,215818, 
0,1,215819, 
0,1,215816, 
0,1,215817, 
1000,0,216815, 
0,1,216812, 
0,1,216810, 
0,1,216814, 
0,1,216811, 
0,1,216813, 
0,1,216809, 
0,1,216807, 
0,1,216805, 
0,1,216806, 
0,1,216808, 
0,1,216800, 
0,1,216804, 
0,1,216801, 
0,1,216802, 
0,1,216803, 
0,1,216796, 
0,1,216795, 
0,1,216799, 
0,1,216798, 
0,1,216797, 
0,1,216791, 
0,1,216794, 
0,1,216792, 
0,1,216790, 
0,1,216793, 
0,1,216789, 
0,1,216785, 
0,1,216788, 
0,1,216787, 
0,1,216786, 
0,1,216782, 
0,1,216783, 
0,1,216784, 
0,1,216780, 
0,1,216781, 
1,0,216781, 
0,1,216780, 
0,1,216777, 
0,1,216778, 
0,1,216779, 
0,1,216774, 
0,1,216776, 
0,1,216775, 
0,1,216773, 
0,1000,215773, 
1,0,215774, 
0,1,215772, 
0,1,215770, 
0,1,215773, 
0,1,215771, 
0,1,215767, 
0,1,215769, 
0,1,215766, 
0,1,215768, 
0,1,215765, 
0,1,215764, 
0,1,215761, 
0,1,215762, 
0,1,215763, 
0,1,215760, 
0,1,215759, 
0,1,215757, 
0,1,215756, 
0,1,215758, 
0,1,215755, 
0,1,215754, 
0,1,215753, 
0,1,215752, 
0,1,215750, 
0,1,215751, 
0,1,215749, 
0,1,215747, 
0,1,215746, 
0,1,215748, 
0,1,215745, 
0,1,215744, 
0,1,215742, 
0,1,215743, 
0,1,215741, 
0,1,215740, 
30000,0,245732, 
0,1,215737, 
0,1,215738, 
0,1,215736, 
0,1,215739, 
0,1,215735, 
0,1,215734, 
0,1,215732, 
0,1,215733, 
0,1000,244732, 
0,1,244729, 
0,1,244731, 
0,1,244728, 
0,1,244727, 
0,1,244730, 
0,1,244722, 
0,1,244726, 
0,1,244724, 
0,1,244725, 
0,1,244723, 
0,1,244718, 
0,1,244721, 
0,1,244717, 
0,1,244720, 
0,1,244719, 
0,1,244716, 
0,1,244715, 
0,1,244712, 
0,1,244714, 
0,1,244713, 
0,1,244710, 
0,1,244707, 
0,1,244711, 
0,1,244708, 
0,1,244709, 
0,1,244706, 
0,1,244704, 
0,1,244702, 
0,1,244703, 
0,1,244705, 
0,1,244698, 
0,1,244697, 
0,1,244700, 
0,1,244701, 
0,1,244699, 
0,1,244694, 
0,1,244692, 
0,1,244693, 
0,1,244695, 
0,1,244696, 
0,1,244687, 
0,1,244690, 
0,1,244689, 
0,1,244691, 
0,1,244688, 
0,1,244683, 
0,1,244684, 
0,1,244685, 
0,1,244686, 
0,1,244682, 
0,1,244681, 
0,1,244679, 
0,1,244677, 
0,1,244678, 
0,1,244680, 
0,1,244676, 
0,1,244675, 
0,1,244672, 
0,1,244674, 
0,1,244673, 
0,1,244671, 
0,1,244667, 
0,1,244668, 
0,1,244670, 
0,1,244669, 
0,1,244666, 
0,1,244665, 
0,1,244663, 
0,1,244662, 
0,1,244664, 
0,1,244661, 
0,1,244657, 
0,1,244659, 
0,1,244658, 
0,1,244660, 
0,1,244656, 
0,1,244654, 
0,1,244653, 
0,1,244655, 
0,1,244652, 
0,1,244651, 
0,1,244647, 
0,1,244648, 
0,1,244650, 
0,1,244649, 
0,1,244646, 
0,1,244645, 
0,1,244644, 
0,1,244642, 
0,1,244643, 
0,1,244641, 
0,1,244637, 
0,1,244638, 
0,1,244640, 
0,1,244639, 
0,1000,243637, 
1,0,243638, 
0,1,243637, 
0,1,243636, 
0,1,243634, 
0,1,243633, 
0,1,243635, 
0,1000,242633, 
0,1000,241633, 
0,51000,190633, 
10000,0,200633, 
0,10000,190633, 
